stem,Adams filtration,weight,tautorsion,side,name,name_occurrence
85,46,56,1,machine,{46-155},1
85,46,60,1,machine,{46-157},1
85,46,60,1,machine,{46-159},1
85,46,64,1,machine,{46-161},1
85,46,64,1,machine,{46-162},1
85,47,51,1,machine,{47-143},1
85,47,55,1,machine,{47-144},1
85,47,59,1,machine,{47-146},1
85,47,59,1,machine,{47-148},1
85,47,63,1,machine,{47-149},1
85,47,63,1,machine,{47-151},1
86,18,50,1,machine,{18-279},1
86,20,48,1,machine,{20-316},1
86,20,48,1,machine,{20-317},1
86,20,52,1,machine,{20-314},1
86,21,51,1,machine,{21-336},1
86,21,51,1,machine,{21-337},1
86,22,50,1,machine,{22-344},1
86,22,50,1,machine,{22-346},1
86,23,49,1,machine,{23-348},1
86,23,49,1,machine,{23-351},1
86,23,49,1,machine,{23-353},1
86,23,53,1,machine,{23-349},1
86,24,48,1,machine,{24-355},1
86,24,48,1,machine,{24-357},1
86,24,52,1,machine,{24-358},1
86,24,52,1,machine,{24-362},1
86,24,52,1,machine,{24-363},1
86,25,47,1,machine,{25-362},1
86,25,51,1,machine,{25-360},1
86,25,51,1,machine,{25-365},1
86,25,51,1,machine,{25-367},1
86,25,55,1,machine,{25-368},1
86,26,46,1,machine,{26-359},1
86,26,50,1,machine,{26-360},1
86,26,50,1,machine,{26-363},1
86,26,50,1,machine,{26-366},1
86,26,50,1,machine,{26-368},1
86,26,54,1,machine,{26-364},1
86,27,53,1,machine,{27-362},1
86,27,53,1,machine,{27-365},1
86,27,53,1,machine,{27-366},1
86,28,48,1,machine,{28-357},1
86,28,48,1,machine,{28-360},1
86,28,52,1,machine,{28-358},1
86,28,52,1,machine,{28-363},1
86,28,52,1,machine,{28-365},1
86,28,56,1,machine,{28-366},1
86,29,47,1,machine,{29-354},1
86,29,51,1,machine,{29-357},1
86,29,51,1,machine,{29-359},1
86,29,51,1,machine,{29-362},1
86,29,55,1,machine,{29-360},1
86,29,55,1,machine,{29-365},1
86,30,46,1,machine,{30-346},1
86,30,50,1,machine,{30-347},1
86,30,50,1,machine,{30-350},1
86,30,50,1,machine,{30-352},1
86,30,54,1,machine,{30-353},1
86,30,54,1,machine,{30-356},1
86,30,54,1,machine,{30-357},1
86,31,49,1,machine,{31-338},1
86,31,49,1,machine,{31-340},1
86,31,49,1,machine,{31-342},1
86,31,53,1,machine,{31-341},1
86,31,53,1,machine,{31-345},1
86,31,53,1,machine,{31-347},1
86,31,57,1,machine,{31-348},1
86,32,48,1,machine,{32-329},1
86,32,48,1,machine,{32-331},1
86,32,52,1,machine,{32-333},1
86,32,52,1,machine,{32-335},1
86,32,52,1,machine,{32-338},1
86,32,56,1,machine,{32-336},1
86,32,56,1,machine,{32-341},1
86,33,47,1,machine,{33-323},1
86,33,51,1,machine,{33-324},1
86,33,51,1,machine,{33-327},1
86,33,55,1,machine,{33-330},1
86,33,55,1,machine,{33-332},1
86,33,55,1,machine,{33-334},1
86,34,50,1,machine,{34-311},1
86,34,50,1,machine,{34-313},1
86,34,54,1,machine,{34-314},1
86,34,54,1,machine,{34-317},1
86,34,54,1,machine,{34-319},1
86,34,58,1,machine,{34-320},1
86,34,58,1,machine,{34-322},1
86,35,49,1,machine,{35-297},1
86,35,49,1,machine,{35-299},1
86,35,53,1,machine,{35-301},1
86,35,53,1,machine,{35-303},1
86,35,53,1,machine,{35-306},1
86,35,57,1,machine,{35-304},1
86,35,57,1,machine,{35-308},1
86,36,48,1,machine,{36-287},1
86,36,48,1,machine,{36-289},1
86,36,52,1,machine,{36-290},1
86,36,52,1,machine,{36-292},1
86,36,56,1,machine,{36-294},1
86,36,56,1,machine,{36-296},1
86,36,56,1,machine,{36-298},1
86,37,47,1,machine,{37-276},1
86,37,51,1,machine,{37-278},1
86,37,51,1,machine,{37-280},1
86,37,55,1,machine,{37-281},1
86,37,55,1,machine,{37-284},1
86,37,59,1,machine,{37-287},1
86,37,59,1,machine,{37-289},1
86,38,46,1,machine,{38-262},1
86,38,50,1,machine,{38-264},1
86,38,54,1,machine,{38-267},1
86,38,54,1,machine,{38-269},1
86,38,58,1,machine,{38-270},1
86,38,58,1,machine,{38-273},1
86,38,58,1,machine,{38-275},1
86,39,49,1,machine,{39-250},1
86,39,53,1,machine,{39-252},1
86,39,53,1,machine,{39-254},1
86,39,57,1,machine,{39-256},1
86,39,57,1,machine,{39-258},1
86,39,57,1,machine,{39-260},1
86,39,61,1,machine,{39-259},1
86,40,48,1,machine,{40-237},1
86,40,52,1,machine,{40-239},1
86,40,52,1,machine,{40-241},1
86,40,56,1,machine,{40-242},1
86,40,56,1,machine,{40-244},1
86,40,60,1,machine,{40-246},1
86,40,60,1,machine,{40-248},1
86,41,47,1,machine,{41-224},1
86,41,51,1,machine,{41-226},1
86,41,55,1,machine,{41-228},1
86,41,55,1,machine,{41-230},1
86,41,59,1,machine,{41-231},1
86,41,59,1,machine,{41-234},1
86,42,50,1,machine,{42-212},1
86,42,54,1,machine,{42-214},1
86,42,58,1,machine,{42-217},1
86,42,58,1,machine,{42-219},1
86,42,62,1,machine,{42-220},1
86,42,62,1,machine,{42-223},1
86,43,49,1,machine,{43-199},1
86,43,53,1,machine,{43-201},1
86,43,57,1,machine,{43-203},1
86,43,57,1,machine,{43-205},1
86,43,61,1,machine,{43-207},1
86,43,61,1,machine,{43-209},1
86,43,61,1,machine,{43-210},1
86,44,48,1,machine,{44-187},1
86,44,52,1,machine,{44-188},1
86,44,56,1,machine,{44-190},1
86,44,56,1,machine,{44-192},1
86,44,60,1,machine,{44-193},1
86,44,60,1,machine,{44-195},1
86,44,64,1,machine,{44-197},1
86,45,47,1,machine,{45-174},1
86,45,51,1,machine,{45-175},1
86,45,55,1,machine,{45-177},1
86,45,59,1,machine,{45-179},1
86,45,59,1,machine,{45-181},1
86,45,63,1,machine,{45-182},1
86,46,46,1,machine,{46-163},1
86,46,54,1,machine,{46-165},1
86,46,58,1,machine,{46-167},1
86,46,62,1,machine,{46-170},1
86,46,62,1,machine,{46-172},1
87,16,50,1,machine,{16-232},1
87,18,48,1,machine,{18-282},1
87,18,48,1,machine,{18-284},1
87,19,51,1,machine,{19-304},1
87,20,50,1,machine,{20-322},1
87,20,50,1,machine,{20-325},1
87,21,49,1,machine,{21-342},1
87,21,49,1,machine,{21-343},1
87,21,53,1,machine,{21-340},1
87,22,48,1,machine,{22-350},1
87,22,48,1,machine,{22-352},1
87,22,52,1,machine,{22-351},1
87,22,52,1,machine,{22-356},1
87,22,52,1,machine,{22-357},1
87,24,50,1,machine,{24-369},1
87,24,50,1,machine,{24-372},1
87,24,50,1,machine,{24-374},1
87,24,54,1,machine,{24-370},1
87,25,49,1,machine,{25-373},1
87,25,49,1,machine,{25-375},1
87,25,53,1,machine,{25-376},1
87,25,53,1,machine,{25-380},1
87,25,53,1,machine,{25-381},1
87,26,48,1,machine,{26-372},1
87,26,48,1,machine,{26-375},1
87,26,52,1,machine,{26-373},1
87,26,52,1,machine,{26-378},1
87,26,52,1,machine,{26-380},1
87,26,56,1,machine,{26-381},1
87,27,51,1,machine,{27-372},1
87,27,51,1,machine,{27-375},1
87,27,51,1,machine,{27-378},1
87,27,51,1,machine,{27-380},1
87,27,55,1,machine,{27-376},1
87,28,50,1,machine,{28-370},1
87,28,50,1,machine,{28-374},1
87,28,50,1,machine,{28-376},1
87,28,54,1,machine,{28-377},1
87,28,54,1,machine,{28-380},1
87,28,54,1,machine,{28-381},1
87,29,49,1,machine,{29-371},1
87,29,49,1,machine,{29-374},1
87,29,53,1,machine,{29-372},1
87,29,53,1,machine,{29-377},1
87,29,53,1,machine,{29-379},1
87,29,57,1,machine,{29-380},1
87,30,48,1,machine,{30-362},1
87,30,52,1,machine,{30-365},1
87,30,52,1,machine,{30-367},1
87,30,52,1,machine,{30-370},1
87,30,56,1,machine,{30-368},1
87,30,56,1,machine,{30-373},1
87,31,47,1,machine,{31-352},1
87,31,51,1,machine,{31-353},1
87,31,51,1,machine,{31-356},1
87,31,51,1,machine,{31-358},1
87,31,55,1,machine,{31-359},1
87,31,55,1,machine,{31-362},1
87,31,55,1,machine,{31-363},1
87,32,46,1,machine,{32-344},1
87,32,50,1,machine,{32-346},1
87,32,50,1,machine,{32-348},1
87,32,50,1,machine,{32-350},1
87,32,54,1,machine,{32-349},1
87,32,54,1,machine,{32-353},1
87,32,54,1,machine,{32-355},1
87,32,58,1,machine,{32-356},1
87,33,49,1,machine,{33-336},1
87,33,49,1,machine,{33-338},1
87,33,53,1,machine,{33-340},1
87,33,53,1,machine,{33-342},1
87,33,53,1,machine,{33-345},1
87,33,57,1,machine,{33-343},1
87,33,57,1,machine,{33-348},1
87,34,48,1,machine,{34-323},1
87,34,48,1,machine,{34-325},1
87,34,52,1,machine,{34-326},1
87,34,52,1,machine,{34-329},1
87,34,56,1,machine,{34-332},1
87,34,56,1,machine,{34-334},1
87,34,56,1,machine,{34-336},1
87,35,51,1,machine,{35-313},1
87,35,51,1,machine,{35-315},1
87,35,55,1,machine,{35-316},1
87,35,55,1,machine,{35-319},1
87,35,55,1,machine,{35-321},1
87,35,59,1,machine,{35-322},1
87,35,59,1,machine,{35-324},1
87,36,50,1,machine,{36-302},1
87,36,50,1,machine,{36-304},1
87,36,54,1,machine,{36-306},1
87,36,54,1,machine,{36-308},1
87,36,54,1,machine,{36-311},1
87,36,58,1,machine,{36-309},1
87,36,58,1,machine,{36-313},1
87,37,49,1,machine,{37-291},1
87,37,49,1,machine,{37-293},1
87,37,53,1,machine,{37-294},1
87,37,53,1,machine,{37-296},1
87,37,57,1,machine,{37-298},1
87,37,57,1,machine,{37-300},1
87,37,57,1,machine,{37-302},1
87,38,48,1,machine,{38-277},1
87,38,52,1,machine,{38-279},1
87,38,52,1,machine,{38-281},1
87,38,56,1,machine,{38-282},1
87,38,56,1,machine,{38-285},1
87,38,60,1,machine,{38-288},1
87,38,60,1,machine,{38-290},1
87,39,47,1,machine,{39-262},1
87,39,51,1,machine,{39-264},1
87,39,55,1,machine,{39-267},1
87,39,55,1,machine,{39-269},1
87,39,59,1,machine,{39-270},1
87,39,59,1,machine,{39-273},1
87,39,59,1,machine,{39-275},1
87,40,46,1,machine,{40-250},1
87,40,50,1,machine,{40-252},1
87,40,54,1,machine,{40-254},1
87,40,54,1,machine,{40-256},1
87,40,58,1,machine,{40-258},1
87,40,58,1,machine,{40-260},1
87,40,58,1,machine,{40-262},1
87,40,62,1,machine,{40-261},1
87,41,49,1,machine,{41-239},1
87,41,53,1,machine,{41-241},1
87,41,53,1,machine,{41-243},1
87,41,57,1,machine,{41-244},1
87,41,57,1,machine,{41-246},1
87,41,61,1,machine,{41-248},1
87,41,61,1,machine,{41-250},1
87,42,48,1,machine,{42-225},1
87,42,52,1,machine,{42-227},1
87,42,56,1,machine,{42-229},1
87,42,56,1,machine,{42-231},1
87,42,60,1,machine,{42-232},1
87,42,60,1,machine,{42-235},1
87,43,51,1,machine,{43-212},1
87,43,55,1,machine,{43-214},1
87,43,59,1,machine,{43-217},1
87,43,59,1,machine,{43-219},1
87,43,63,1,machine,{43-220},1
87,43,63,1,machine,{43-223},1
87,44,50,1,machine,{44-199},1
87,44,54,1,machine,{44-201},1
87,44,58,1,machine,{44-203},1
87,44,58,1,machine,{44-205},1
87,44,62,1,machine,{44-207},1
87,44,62,1,machine,{44-209},1
87,44,62,1,machine,{44-210},1
87,45,49,1,machine,{45-187},1
87,45,53,1,machine,{45-188},1
87,45,57,1,machine,{45-190},1
87,45,57,1,machine,{45-192},1
87,45,61,1,machine,{45-193},1
87,45,61,1,machine,{45-195},1
87,45,65,1,machine,{45-197},1
88,16,48,1,machine,{16-236},1
88,17,51,1,machine,{17-267},1
88,18,50,1,machine,{18-289},1
88,19,49,1,machine,{19-309},1
88,19,49,1,machine,{19-311},1
88,20,48,1,machine,{20-330},1
88,20,52,1,machine,{20-334},1
88,21,51,1,machine,{21-350},1
88,21,51,1,machine,{21-353},1
88,22,50,1,machine,{22-361},1
88,22,50,1,machine,{22-364},1
88,22,50,1,machine,{22-365},1
88,22,54,1,machine,{22-362},1
88,23,53,1,machine,{23-370},1
88,23,53,1,machine,{23-375},1
88,23,53,1,machine,{23-376},1
88,24,48,1,machine,{24-379},1
88,24,48,1,machine,{24-381},1
88,24,52,1,machine,{24-377},1
88,24,52,1,machine,{24-383},1
88,24,52,1,machine,{24-385},1
88,25,51,1,machine,{25-388},1
88,25,51,1,machine,{25-391},1
88,25,51,1,machine,{25-393},1
88,25,55,1,machine,{25-389},1
88,26,50,1,machine,{26-388},1
88,26,50,1,machine,{26-390},1
88,26,54,1,machine,{26-391},1
88,26,54,1,machine,{26-395},1
88,26,54,1,machine,{26-396},1
88,27,49,1,machine,{27-384},1
88,27,49,1,machine,{27-387},1
88,27,53,1,machine,{27-385},1
88,27,53,1,machine,{27-390},1
88,27,53,1,machine,{27-392},1
88,27,57,1,machine,{27-393},1
88,28,48,1,machine,{28-384},1
88,28,48,1,machine,{28-386},1
88,28,52,1,machine,{28-387},1
88,28,52,1,machine,{28-390},1
88,28,52,1,machine,{28-393},1
88,28,52,1,machine,{28-395},1
88,28,56,1,machine,{28-391},1
88,29,51,1,machine,{29-384},1
88,29,51,1,machine,{29-388},1
88,29,51,1,machine,{29-390},1
88,29,55,1,machine,{29-391},1
88,29,55,1,machine,{29-394},1
88,29,55,1,machine,{29-395},1
88,30,50,1,machine,{30-376},1
88,30,50,1,machine,{30-378},1
88,30,50,1,machine,{30-381},1
88,30,54,1,machine,{30-379},1
88,30,54,1,machine,{30-384},1
88,30,54,1,machine,{30-386},1
88,30,58,1,machine,{30-387},1
88,31,53,1,machine,{31-371},1
88,31,53,1,machine,{31-373},1
88,31,53,1,machine,{31-376},1
88,31,57,1,machine,{31-374},1
88,31,57,1,machine,{31-379},1
88,32,48,1,machine,{32-360},1
88,32,52,1,machine,{32-361},1
88,32,52,1,machine,{32-364},1
88,32,52,1,machine,{32-366},1
88,32,56,1,machine,{32-367},1
88,32,56,1,machine,{32-370},1
88,32,56,1,machine,{32-371},1
88,33,47,1,machine,{33-351},1
88,33,51,1,machine,{33-353},1
88,33,51,1,machine,{33-355},1
88,33,51,1,machine,{33-357},1
88,33,55,1,machine,{33-356},1
88,33,55,1,machine,{33-360},1
88,33,55,1,machine,{33-362},1
88,33,59,1,machine,{33-363},1
88,34,50,1,machine,{34-339},1
88,34,50,1,machine,{34-341},1
88,34,54,1,machine,{34-343},1
88,34,54,1,machine,{34-345},1
88,34,54,1,machine,{34-348},1
88,34,58,1,machine,{34-346},1
88,34,58,1,machine,{34-351},1
88,35,49,1,machine,{35-325},1
88,35,49,1,machine,{35-327},1
88,35,53,1,machine,{35-328},1
88,35,53,1,machine,{35-331},1
88,35,57,1,machine,{35-334},1
88,35,57,1,machine,{35-336},1
88,35,57,1,machine,{35-338},1
88,36,48,1,machine,{36-315},1
88,36,52,1,machine,{36-318},1
88,36,52,1,machine,{36-320},1
88,36,56,1,machine,{36-321},1
88,36,56,1,machine,{36-324},1
88,36,56,1,machine,{36-326},1
88,36,60,1,machine,{36-327},1
88,36,60,1,machine,{36-329},1
88,37,51,1,machine,{37-307},1
88,37,51,1,machine,{37-309},1
88,37,55,1,machine,{37-311},1
88,37,55,1,machine,{37-313},1
88,37,55,1,machine,{37-316},1
88,37,59,1,machine,{37-314},1
88,37,59,1,machine,{37-318},1
88,38,50,1,machine,{38-293},1
88,38,50,1,machine,{38-295},1
88,38,54,1,machine,{38-296},1
88,38,54,1,machine,{38-298},1
88,38,58,1,machine,{38-300},1
88,38,58,1,machine,{38-302},1
88,38,58,1,machine,{38-304},1
88,39,49,1,machine,{39-278},1
88,39,53,1,machine,{39-280},1
88,39,53,1,machine,{39-282},1
88,39,57,1,machine,{39-283},1
88,39,57,1,machine,{39-286},1
88,39,61,1,machine,{39-289},1
88,39,61,1,machine,{39-291},1
88,40,48,1,machine,{40-265},1
88,40,52,1,machine,{40-267},1
88,40,56,1,machine,{40-270},1
88,40,56,1,machine,{40-272},1
88,40,60,1,machine,{40-273},1
88,40,60,1,machine,{40-276},1
88,40,60,1,machine,{40-278},1
88,41,47,1,machine,{41-253},1
88,41,51,1,machine,{41-255},1
88,41,55,1,machine,{41-257},1
88,41,55,1,machine,{41-259},1
88,41,59,1,machine,{41-261},1
88,41,59,1,machine,{41-263},1
88,41,59,1,machine,{41-265},1
88,41,63,1,machine,{41-264},1
88,42,50,1,machine,{42-240},1
88,42,54,1,machine,{42-242},1
88,42,54,1,machine,{42-244},1
88,42,58,1,machine,{42-245},1
88,42,58,1,machine,{42-247},1
88,42,62,1,machine,{42-249},1
88,42,62,1,machine,{42-251},1
88,43,49,1,machine,{43-226},1
88,43,53,1,machine,{43-228},1
88,43,57,1,machine,{43-230},1
88,43,57,1,machine,{43-232},1
88,43,61,1,machine,{43-233},1
88,43,61,1,machine,{43-236},1
88,44,52,1,machine,{44-213},1
88,44,56,1,machine,{44-215},1
88,44,60,1,machine,{44-218},1
88,44,60,1,machine,{44-220},1
88,44,64,1,machine,{44-221},1
88,44,64,1,machine,{44-224},1
89,17,49,1,machine,{17-272},1
89,18,52,1,machine,{18-296},1
89,20,50,1,machine,{20-338},1
89,20,50,1,machine,{20-339},1
89,20,50,1,machine,{20-341},1
89,21,53,1,machine,{21-363},1
89,22,48,1,machine,{22-371},1
89,22,52,1,machine,{22-373},1
89,22,52,1,machine,{22-376},1
89,23,51,1,machine,{23-381},1
89,23,51,1,machine,{23-384},1
89,23,51,1,machine,{23-385},1
89,23,55,1,machine,{23-382},1
89,24,50,1,machine,{24-389},1
89,24,50,1,machine,{24-391},1
89,24,50,1,machine,{24-393},1
89,24,54,1,machine,{24-392},1
89,24,54,1,machine,{24-397},1
89,24,54,1,machine,{24-398},1
89,25,49,1,machine,{25-399},1
89,25,49,1,machine,{25-401},1
89,25,53,1,machine,{25-397},1
89,25,53,1,machine,{25-403},1
89,25,53,1,machine,{25-405},1
89,26,48,1,machine,{26-399},1
89,26,52,1,machine,{26-400},1
89,26,52,1,machine,{26-403},1
89,26,52,1,machine,{26-406},1
89,26,52,1,machine,{26-408},1
89,26,56,1,machine,{26-404},1
89,27,55,1,machine,{27-405},1
89,27,55,1,machine,{27-409},1
89,27,55,1,machine,{27-410},1
89,28,50,1,machine,{28-401},1
89,28,50,1,machine,{28-404},1
89,28,54,1,machine,{28-402},1
89,28,54,1,machine,{28-407},1
89,28,54,1,machine,{28-409},1
89,28,58,1,machine,{28-410},1
89,29,49,1,machine,{29-398},1
89,29,49,1,machine,{29-400},1
89,29,53,1,machine,{29-401},1
89,29,53,1,machine,{29-404},1
89,29,53,1,machine,{29-407},1
89,29,53,1,machine,{29-409},1
89,29,57,1,machine,{29-405},1
89,30,48,1,machine,{30-390},1
89,30,48,1,machine,{30-393},1
89,30,52,1,machine,{30-391},1
89,30,52,1,machine,{30-395},1
89,30,52,1,machine,{30-397},1
89,30,56,1,machine,{30-398},1
89,30,56,1,machine,{30-401},1
89,30,56,1,machine,{30-402},1
89,31,51,1,machine,{31-382},1
89,31,51,1,machine,{31-384},1
89,31,51,1,machine,{31-387},1
89,31,55,1,machine,{31-385},1
89,31,55,1,machine,{31-390},1
89,31,55,1,machine,{31-392},1
89,31,59,1,machine,{31-393},1
89,32,50,1,machine,{32-374},1
89,32,50,1,machine,{32-377},1
89,32,54,1,machine,{32-380},1
89,32,54,1,machine,{32-382},1
89,32,54,1,machine,{32-385},1
89,32,58,1,machine,{32-383},1
89,32,58,1,machine,{32-388},1
89,33,49,1,machine,{33-368},1
89,33,53,1,machine,{33-369},1
89,33,53,1,machine,{33-372},1
89,33,53,1,machine,{33-374},1
89,33,57,1,machine,{33-375},1
89,33,57,1,machine,{33-378},1
89,33,57,1,machine,{33-379},1
89,34,48,1,machine,{34-355},1
89,34,52,1,machine,{34-357},1
89,34,52,1,machine,{34-359},1
89,34,52,1,machine,{34-361},1
89,34,56,1,machine,{34-360},1
89,34,56,1,machine,{34-364},1
89,34,56,1,machine,{34-366},1
89,34,60,1,machine,{34-367},1
89,35,51,1,machine,{35-342},1
89,35,51,1,machine,{35-344},1
89,35,55,1,machine,{35-346},1
89,35,55,1,machine,{35-348},1
89,35,55,1,machine,{35-351},1
89,35,59,1,machine,{35-349},1
89,35,59,1,machine,{35-354},1
89,36,50,1,machine,{36-331},1
89,36,50,1,machine,{36-333},1
89,36,54,1,machine,{36-334},1
89,36,54,1,machine,{36-337},1
89,36,58,1,machine,{36-340},1
89,36,58,1,machine,{36-342},1
89,36,58,1,machine,{36-344},1
89,37,49,1,machine,{37-320},1
89,37,53,1,machine,{37-323},1
89,37,53,1,machine,{37-325},1
89,37,57,1,machine,{37-326},1
89,37,57,1,machine,{37-329},1
89,37,57,1,machine,{37-331},1
89,37,61,1,machine,{37-332},1
89,37,61,1,machine,{37-334},1
89,38,48,1,machine,{38-306},1
89,38,52,1,machine,{38-308},1
89,38,52,1,machine,{38-310},1
89,38,56,1,machine,{38-312},1
89,38,56,1,machine,{38-314},1
89,38,56,1,machine,{38-317},1
89,38,60,1,machine,{38-315},1
89,38,60,1,machine,{38-319},1
89,39,51,1,machine,{39-294},1
89,39,51,1,machine,{39-296},1
89,39,55,1,machine,{39-297},1
89,39,55,1,machine,{39-299},1
89,39,59,1,machine,{39-301},1
89,39,59,1,machine,{39-303},1
89,39,59,1,machine,{39-305},1
89,40,50,1,machine,{40-281},1
89,40,54,1,machine,{40-283},1
89,40,54,1,machine,{40-285},1
89,40,58,1,machine,{40-286},1
89,40,58,1,machine,{40-289},1
89,40,62,1,machine,{40-292},1
89,40,62,1,machine,{40-294},1
89,41,49,1,machine,{41-267},1
89,41,53,1,machine,{41-269},1
89,41,57,1,machine,{41-272},1
89,41,57,1,machine,{41-274},1
89,41,61,1,machine,{41-275},1
89,41,61,1,machine,{41-278},1
89,41,61,1,machine,{41-280},1
89,42,48,1,machine,{42-253},1
89,42,52,1,machine,{42-255},1
89,42,56,1,machine,{42-257},1
89,42,56,1,machine,{42-259},1
89,42,60,1,machine,{42-261},1
89,42,60,1,machine,{42-263},1
89,42,60,1,machine,{42-265},1
89,42,64,1,machine,{42-264},1
89,43,51,1,machine,{43-240},1
89,43,55,1,machine,{43-242},1
89,43,55,1,machine,{43-244},1
89,43,59,1,machine,{43-245},1
89,43,59,1,machine,{43-247},1
89,43,63,1,machine,{43-249},1
89,43,63,1,machine,{43-251},1
89,44,46,0,motivic,P^10 h1 c0,1
89,45,45,0,motivic,P^11 h1,1
90,18,50,1,machine,{18-304},1
90,19,53,1,machine,{19-324},1
90,20,48,1,machine,{20-348},1
90,20,52,1,machine,{20-345},1
90,20,52,1,machine,{20-347},1
90,21,51,1,machine,{21-368},1
90,21,51,1,machine,{21-369},1
90,21,51,1,machine,{21-371},1
90,22,50,1,machine,{22-380},1
90,22,50,1,machine,{22-382},1
90,22,54,1,machine,{22-381},1
90,22,54,1,machine,{22-386},1
90,23,49,1,machine,{23-393},1
90,24,52,1,machine,{24-405},1
90,24,52,1,machine,{24-408},1
90,24,52,1,machine,{24-409},1
90,24,56,1,machine,{24-406},1
90,25,51,1,machine,{25-410},1
90,25,51,1,machine,{25-412},1
90,25,51,1,machine,{25-414},1
90,25,55,1,machine,{25-413},1
90,25,55,1,machine,{25-418},1
90,25,55,1,machine,{25-419},1
90,26,50,1,machine,{26-412},1
90,26,50,1,machine,{26-415},1
90,26,50,1,machine,{26-417},1
90,26,54,1,machine,{26-413},1
90,26,54,1,machine,{26-419},1
90,26,54,1,machine,{26-421},1
90,27,53,1,machine,{27-414},1
90,27,53,1,machine,{27-417},1
90,27,53,1,machine,{27-420},1
90,27,53,1,machine,{27-422},1
90,27,57,1,machine,{27-418},1
90,28,48,1,machine,{28-415},1
90,28,52,1,machine,{28-413},1
90,28,52,1,machine,{28-418},1
90,28,52,1,machine,{28-420},1
90,28,56,1,machine,{28-421},1
90,28,56,1,machine,{28-425},1
90,28,56,1,machine,{28-426},1
90,29,51,1,machine,{29-416},1
90,29,51,1,machine,{29-419},1
90,29,55,1,machine,{29-417},1
90,29,55,1,machine,{29-422},1
90,29,55,1,machine,{29-424},1
90,29,59,1,machine,{29-425},1
90,30,50,1,machine,{30-407},1
90,30,50,1,machine,{30-409},1
